DATA;HORA;MUSICA
28/08/2024;09:00;MURILO HUFF feat GUSTAVO MIOTO - ME CAIU TÃO BEM
28/08/2024;09:00;ISRAEL E RODOLFFO - GREVE DE BEIJO
28/08/2024;09:00;ZÉ VAQUEIRO - EM BUSCA DA MINHA SORTE
28/08/2024;09:00;GUSTTAVO LIMA - TEMPO DE BEBER
28/08/2024;09:20;MARA PAVANELLY - NÃO PASSA DE EX
28/08/2024;09:20;LUAN PEREIRA  MURILO HUFF - FALTA DE QUÊ
28/08/2024;09:20;RAFA E PIPO MARQUES - ADEUS CABARÉ
28/08/2024;09:20;HENRY FREITAS feat PEDRO SAMPAIO - BARULHO DO PRAZER
28/08/2024;09:20;HUMBERTO e RONALDO - PRETINHA GRUILHERME e BENUTO
28/08/2024;09:20;MARILIA MENDONCA - SERENATA
28/08/2024;09:20;HENRIQUE E JULIANO - A MAIOR SAUDADE
28/08/2024;09:40;JORGE E MATEUS feat HENRIQUE E JULIANO -XONEI
28/08/2024;09:40;FELIPE ARAÚJO feat LUAN SANTANA - ÚLTIMA NOITE
28/08/2024;09:40;THIAGO - FICA
28/08/2024;09:40;GUSTAVO MIOTO feat MANU BAHTIDÃO - LOVE +18
28/08/2024;09:40;MATHEUS E KAUAN - SAUDADE INFALAMADA
28/08/2024;09:40;JORGE E MATEUS - VOGAIS E CONSOANTES
28/08/2024;10:00;MATHEUS & KAUAN - CRONÔMETRO
28/08/2024;10:00;NATTAN e ANA CASTELA - PEGA CABULOSO
28/08/2024;10:00;SORRISO MAROTO feat THIAGUINHO - PROMESSAS
28/08/2024;10:00;MAIARA E MARAISA - TUDO POR NADA
28/08/2024;10:00;BELO - DESSE JEITO NÃO DA PARA MIM & REINVENTAR
28/08/2024;10:00;LUAN SANTANA feat ANA CASTELA - DEJA VU
28/08/2024;10:20;JOÃO GOMES - CORACAO VAQUEIRO
28/08/2024;10:20;CLAYTON E ROMÁRIO feat HUGO E GUILHERME - ME ESQUEÇA &
28/08/2024;10:20;MATHEUS FERNANDES feat MATHEUS E KAUAN - TRIPLEX
28/08/2024;10:20;ANA CASTELA  SIMONE MENDES - NÃO VAI VER NUNCA
28/08/2024;10:20;MURILO HUFF - TE QUE PRA MIM - MEU DISFARCE
28/08/2024;10:40;VITORIA FREITAS - OLHA NOS MEUS OLHOS
28/08/2024;10:40;NADSON O FERINHA - TIVE QUE BATER PALMA
28/08/2024;10:40;MARILIA TAVARES - PALAVRAS DE PERDÃO
28/08/2024;10:40;GUSTTAVO LIMA feat BRUNO E MARRONE - RELAÇÃO ERRADA
28/08/2024;10:40;ERIC LAND - NA VAQUEIJADA
28/08/2024;10:40;WESLEY SAFADÃO - ALÔ AMOR
28/08/2024;11:00;CALCINHA PRETA - SEM EXPLICAÇÃO
28/08/2024;11:00;ANA CASTELA  LUDMILA - DIA DE FLUXO
28/08/2024;11:00;SOLANGE ALMEIDA - NAQUELE MOTEL
28/08/2024;11:00;MATHEUS E KAUAN - GREVE DE SONO
28/08/2024;11:00;ZÉ NETO E CRISTIANO - ALÔ AMBEV
28/08/2024;11:20;NATANZINHO LIMA e RAI SAIA RODADA - 5 DA MANHÃ
28/08/2024;11:20;WESLEY SAFADÃO - SE VOCÊ DEIXAR
28/08/2024;11:20;GUSTAVO MIOTO - VOLTANDO PRA MIM
28/08/2024;11:20;MARI FERNANDEZ - AMOR IMPOSSIVEL
28/08/2024;11:20;GUSTTAVO LIMA - DIGA SIM PRA MIM
28/08/2024;11:20;PEDRO SAMPAIO - POCPOC
28/08/2024;11:40;WALISSON MAICON - UM COPO DE WHISKY
28/08/2024;11:40;SIMONE MENDES - DOIS TRISTES
28/08/2024;11:40;ZÉ VAQUEIRO - EM BUSCA DA MINHA SORTE
28/08/2024;11:40;LAUANA PRADO - ESQUECA QUE EU TE AMO
28/08/2024;11:40;HENRIQUE e JULIANO - RANCOROSA
28/08/2024;13:00;FERRUGEM feat SORRISO MAROTO - APAGUEI PARA TODOS
28/08/2024;13:00;NATTAN e ANA CASTELA - PEGA CABULOSO
28/08/2024;13:00;MAIARA E MARAISA - TUDO POR NADA
28/08/2024;13:00;GUSTTAVO LIMA feat ANA CASTELA - CANUNDINHO
28/08/2024;13:00;LÉO SANTANA feat LUDMILLA - ELA TERMINOU NO WHATSAPP
28/08/2024;13:00;GUSTTAVO LIMA  MURILO HUFF - CEP NOVO
28/08/2024;13:00;HENRIQUE E JULIANO - RASTEIRA
28/08/2024;13:00;THIAGO - FICA
28/08/2024;13:20;DAVI AMORIM - ME ILUDI SOZINHO
28/08/2024;13:20;MARCOS e BELUTTI  NADOSN - COMO UM BEIJO
28/08/2024;13:20;LUAN SANTANA - EU SOU SENTIMENTAL
28/08/2024;13:20;MARI FERNANDEZ - EU QUERO RECAIR
28/08/2024;13:20;ZÉ NETO E CRISTIANO - LONG NECK
28/08/2024;13:20;MENOS É MAIS feat XAND AVIÃO - MATADINHA DE SAUDADE
28/08/2024;13:40;MARA PAVANELLY - NÃO PASSA DE EX
28/08/2024;13:40;ZÉ NETO E CRISTIANO feat ANA CASTELA - FOI INTENSO
28/08/2024;13:40;RAFA E PIPO MARQUES - ADEUS CABARÉ
28/08/2024;13:40;MELIM - OUVI DIZER
28/08/2024;13:40;WALISSON MAICON - UM COPO DE WHISKY
28/08/2024;13:40;ZÉ NETO E CRISTIANO - VOCÊ BEBERIA OU NÃO BEBERIA
28/08/2024;14:00;JORGE E MATEUS feat HENRIQUE E JULIANO -XONEI
28/08/2024;14:00;GUSTAVO LIMA - SEM RADAR
28/08/2024;14:00;THIAGO - FICA
28/08/2024;14:00;JORGE & MATEUS - ÁGUA DE OCEANO - ONDE NASCE O SOL
28/08/2024;14:00;TRAVA VEIA - COLO DE MENINA
28/08/2024;14:00;WESLEY SAFADÃO e MARCIA FELIPE - TENTATIVAS EM VÃO
28/08/2024;14:20;MATHEUS & KAUAN - CRONÔMETRO
28/08/2024;14:20;GUSTAVO MIOTO feat MANU BAHTIDÃO - LOVE +18
28/08/2024;14:20;SORRISO MAROTO feat THIAGUINHO - PROMESSAS
28/08/2024;14:20;Lady Gaga  Bruno Mars - Die With A Smile
28/08/2024;14:20;DILSINHO feat ANA CASTELA - PASSANDO A MÃO
28/08/2024;14:20;MURILO HUFF - BOCA ENGANADA
28/08/2024;14:40;JOÃO GOMES - CORACAO VAQUEIRO
28/08/2024;14:40;FERRUGEM feat SORRISO MAROTO - APAGUEI PARA TODOS
28/08/2024;14:40;ZÉ NETO & CRISTIANO - UM MÊS E POUCO
28/08/2024;14:40;MATHEUS FERNANDES feat MATHEUS E KAUAN - TRIPLEX
28/08/2024;14:40;MARI FERNANDEZ - AMOR IMPOSSIVEL
28/08/2024;15:00;VITORIA FREITAS - OLHA NOS MEUS OLHOS
28/08/2024;15:00;MATHUES e KAUAN  MC LIVINHO - EFEITO DOMINO
28/08/2024;15:00;MARILIA TAVARES - PALAVRAS DE PERDÃO
28/08/2024;15:00;LÉO SANTANA  ZÉ FELIPE - CAMA REPETIDA
28/08/2024;15:00;CAT DEALERS - OH! CHUVA (REMIX)
28/08/2024;15:00;JORGE & MATEUS - ANTÔNIMOS
28/08/2024;15:20;CALCINHA PRETA - SEM EXPLICAÇÃO
28/08/2024;15:20;MARÍLIA MENDONÇA - TE AMO DEMAIS
28/08/2024;15:20;SOLANGE ALMEIDA - NAQUELE MOTEL
28/08/2024;15:20;MATHEUS FERNANDES  LEO SANTANA - BOTADA À LUZ DE VELA
28/08/2024;15:20;MURILO HUFF  ERIC LAND - CURIOSA
28/08/2024;15:20;MATHEUS & KAUAN - SÓ TOCA QUEM SABE
28/08/2024;15:40;GUSTTAVO LIMA - DIGA SIM PRA MIM
28/08/2024;15:40;MAIARA E MARAÍSA - AMANDO O INIMIGO
28/08/2024;15:40;GUSTAVO MIOTO - VOLTANDO PRA MIM
28/08/2024;15:40;SIMONE MENDES - DOIS FUGITIVOS
28/08/2024;15:40;GUSTTAVO LIMA & WESLEY SAFADÃO - OI VIDA
28/08/2024;15:40;NADSON O FERINHA feat GUSTAVO MIOTO - ANIVERSÁRIO DOS A
28/08/2024;16:00;WALISSON MAICON - UM COPO DE WHISKY
28/08/2024;16:00;MURILO HUFF - PRAIA
28/08/2024;16:00;ZÉ VAQUEIRO - EM BUSCA DA MINHA SORTE
28/08/2024;16:00;HENRIQUE E JULIANO - EU ME TRAÍ
28/08/2024;16:00;IGUINHO e LULINHA - BEIJINHO DE MEL
28/08/2024;16:00;ZÉ FELIPE - LUZ DO LUAR
28/08/2024;16:20;JORGE E MATEUS feat HENRIQUE E JULIANO -XONEI
28/08/2024;16:20;ISRAEL & RODOLFFO  MARI FERNANDEZ - SEU BRILHO SUMIU
28/08/2024;16:20;MARI FERNANDEZ - VAI VIVER
28/08/2024;16:20;ANITTA  PEDRO SAMPAIO  DENNIS - JOGA PRA LUA
28/08/2024;16:20;ISRAEL & RODOLFFO - VOLTOU COM QUEM NÃO VOLTAVA
28/08/2024;16:20;ZÉ NETO E CRISTIANO - AÍ EMOCIONA
28/08/2024;16:20;DOCE ENCONTRO feat SORRISO MAROTO - GUERRA  AMOR E PAZ
28/08/2024;16:40;CALCINHA PRETA - SEM EXPLICAÇÃO
28/08/2024;16:40;MARÍLIA MENDONÇA - VIRA HOMEM
28/08/2024;16:40;SOLANGE ALMEIDA - NAQUELE MOTEL
28/08/2024;16:40;JORGE & MATEUS - FLOR
28/08/2024;16:40;JORGE E MATEUS - SE EU CHORAR
28/08/2024;16:40;MARILIA MENDONÇA - ATÉ O TEMPO PASSA
28/08/2024;17:00;FERRUGEM feat SORRISO MAROTO - APAGUEI PARA TODOS
28/08/2024;17:00;GUSTTAVO LIMA - DIGA SIM PRA MIM
28/08/2024;17:00;HENRY FREITAS - NÃO ERA VOCÊ
28/08/2024;17:00;GUSTAVO MIOTO - VOLTANDO PRA MIM
28/08/2024;17:00;MATHEUS & KAUAN  WESLEY SAFADÃO - TRÉGUA
28/08/2024;17:00;SIMONE MENDES - DOIS TRISTES
28/08/2024;17:20;MELIM - OUVI DIZER
28/08/2024;17:20;GUILHERME E BENUTO feat MAIARA E MARAISA - CORPO SEXY
28/08/2024;17:20;MATHEUS & KAUAN - BASIQUINHO
28/08/2024;17:20;MARI FERNANDEZ - EU QUERO RECAIR
28/08/2024;17:20;NADSON O FERINHA - ENXOVAL
28/08/2024;17:20;DIEGO FACO - GIN DE FRUTA (REMIX)
28/08/2024;17:20;EDSON E HUDSON feat MATHEUS E KAUAN - QUE SORTE A NOSSA
28/08/2024;17:40;GUSTTAVO LIMA  MAIARA & MARAISA - OFICIALIZAR
28/08/2024;17:40;NATTAN e ANA CASTELA - PEGA CABULOSO
28/08/2024;17:40;ZÉ VAQUEIRO - EM BUSCA DA MINHA SORTE
28/08/2024;17:40;IGUINHO E LULINHA - FORA DO COMUM
28/08/2024;17:40;ZÉ NETO E CRISTIANO - VOCÊ BEBERIA OU NÃO BEBERIA
28/08/2024;17:40;ALOK - WHY I LOVE YOU SO
28/08/2024;18:00;MATHEUS E KAUAN - NÃO ME DESPRENDI
28/08/2024;18:00;GUSTTAVO LIMA - OS CORAÇÕES NÃO SÃO IGUAIS
28/08/2024;18:00;HENRIQUE E JULIANO - VAI DERRAMANDO
28/08/2024;18:00;NADSON O FEINHA - SETE MILHÕES
28/08/2024;18:00;MARILIA MENDONCA - SERENATA
28/08/2024;18:00;SIMONE MENDES - VOCÊ MERECEU
28/08/2024;18:00;CALCINHA PRETA  MAIARA E MARAISA - RELÓGIO DE SAUDADE
28/08/2024;18:20;MARÍLIA MENDONÃ - FLOR E O BEIJA-FLOR
28/08/2024;18:20;MATHUES e KAUAN  MC LIVINHO - EFEITO DOMINO
28/08/2024;18:20;JEFFERSON MORAES - PÉSSIMA HORA
28/08/2024;18:20;JOÃO GOMES feat. MC RYAN SP - NÃO MANDA AUDIO
28/08/2024;18:20;ANAVITÓRIA  JORGE & MATEUS - GALERIA DO TEMPO
28/08/2024;18:20;HUGO E GUILHERME  MARÍLIA MENDONÇA - MAL FEITO
28/08/2024;19:00;CLAYTON & ROMÁRIO part. LUAN SANTANA - MASTER NAMORANDO
28/08/2024;19:00;MATHEUS E KAUAN - VOCÊ NÃO TÁ PREPARADA
28/08/2024;19:00;MATHEUS FERNANDES  LEO SANTANA - BOTADA À LUZ DE VELA
28/08/2024;19:00;GUSTTAVO LIMA - LARGA ESSA RUA
28/08/2024;19:00;JORGE E MATEUS feat LAUANA PRADO - HAVERÁ SINAIS
28/08/2024;19:00;GUILHERME E BENUTO ft. MATHEUS & KAUAN - ESSE B.O É MEU
28/08/2024;19:00;MURILO HUFF  ERIC LAND - CURIOSA
28/08/2024;19:20;HENRIQUE e JULIANO - RANCOROSA
28/08/2024;19:20;MATHEUS & KAUAN feat. MARI FERNANDEZ - NÃO VITALÍCIO
28/08/2024;19:20;MARÍLIA MENDONÇA - VOCÊ NEM É TUDO ISSO ft. MAIARA E MA
28/08/2024;19:20;MARILIA MENDONCA - TODO MUNDO VAI SOFRER
28/08/2024;19:20;GUSTTAVO LIMA  HUGO e GUILHERME - TORCE O OLHO
28/08/2024;19:20;DILSINHO - DIFERENTÃO
28/08/2024;19:20;LÉO SANTANA feat LUDMILLA - ELA TERMINOU NO WHATSAPP
28/08/2024;19:40;MARI FERNANDEZ - VAI DOER MAIS
28/08/2024;19:40;ANA CASTELA  ALOK  HUNGRIA - LUA
28/08/2024;19:40;ZÉ NETO e CRISTIANO - DEU MORAL
28/08/2024;19:40;MATHEUS & KAUAN  WESLEY SAFADÃO - TRÉGUA
28/08/2024;19:40;MAIARA E MARAÍSA - AMANDO O INIMIGO
28/08/2024;19:40;LAUANA PRADO - ME LEVA PRA CASA & ESCRITO NAS ESTRELAS
28/08/2024;20:00;LAUN SANTANA  KEVIN O CHRIS - PEGA ESCANDALOSO
28/08/2024;20:00;LUDMILLA feat MARI FERNANDEZ - FALTA DE MIM
28/08/2024;20:00;IGUINHO E LULINHA - AMANHECEU
28/08/2024;20:00;MATHEUS E KAUAN - É PROBLEMA
28/08/2024;20:00;JORGE & MATEUS - O QUE É QUE EU FAÇO
28/08/2024;20:00;ZÉ VAQUEIRO - UM DIA
28/08/2024;20:20;JONAS ESTICADO e MARI FERNANDEZ - SE VOCE TIVESSSE CUID
28/08/2024;20:20;JORGE E MATEUS - MEDIDA CERTA
28/08/2024;20:20;GUSTTAVO LIMA - DECLARAÇÃO DE AMOR
28/08/2024;20:20;GUILHERME e BENUTO - DE EU PRA EU
28/08/2024;20:20;MANU BAHTIDÃO  SIMONE MENDES - DAQUI PRA SEMPRE
28/08/2024;20:20;HENRIQUE E JULIANO - VOLTA POR BAIXO
28/08/2024;20:40;ANA CASTELA  LUDMILA - DIA DE FLUXO
28/08/2024;20:40;ANA CASTELA - AQUI TEM ALGUÉM
28/08/2024;20:40;ISRAEL & RODOLFFO - VOLTOU COM QUEM NÃO VOLTAVA
28/08/2024;20:40;MARI FERNADEZ - SEM EXPLICAÇÃO
28/08/2024;20:40;NADSON O FEINHA - SETE MILHÕES
28/08/2024;20:40;LAUANA PRADO - VIVA VOZ
28/08/2024;20:40;THIAGO - FICA
28/08/2024;21:00;ALOK feat BEBE REXHA - DEEP IN YOUR LOVE
28/08/2024;21:00;VITORIA FREITAS - OLHA NOS MEUS OLHOS
28/08/2024;21:00;GRELO - SÓ FÉ
28/08/2024;21:00;NATTAN - AMOR NA PRAIA
28/08/2024;21:00;ZÉ NETO E CRISTIANO - BOM E BÊBADO
28/08/2024;21:00;IGUINHO E LULINHA - BOA MEMÓRIA (AMAR É DEIXAR IR)
28/08/2024;21:00;CALCINHA PRETA - SEM EXPLICAÇÃO
28/08/2024;21:20;ERIC LAND - NA VAQUEIJADA
28/08/2024;21:20;JORGE & MATEUS - INESPERADO
28/08/2024;21:20;SIMONE MENDES - ME ESQUECE POR ENQUANTO
28/08/2024;21:20;MAIARA e MARAISA - SURTOS
28/08/2024;21:20;GUSTTAVO LIMA - ADVINHA
28/08/2024;21:20;MATHEUS E KAUAN - CONSÓRCIO
28/08/2024;21:20;ANAVITÓRIA  JORGE & MATEUS - GALERIA DO TEMPO
28/08/2024;21:40;MATHEUS & KAUAN - POSE
28/08/2024;21:40;MELIM - OUVI DIZER
28/08/2024;21:40;HENRIQUE E JULIANO - LIBERDADE PROVISÓRIA
28/08/2024;21:40;GUSTAVO MIOTO - COM OU SEM MIM
28/08/2024;21:40;MARÍLIA MENDONÇA - VIRA HOMEM
28/08/2024;21:40;MATHEUS e KAUAN - BOM SINAL
28/08/2024;22:00;JORGE E MATEUS feat LAUANA PRADO - HAVERÁ SINAIS
28/08/2024;22:00;GUSTAVO MIOTO feat MANU BAHTIDÃO - LOVE +18
28/08/2024;22:00;MURILO HUFF - MEU ANJO - É AMOR DEMAIS
28/08/2024;22:00;TRAIA VEIA e LUAN PEREIRA - WIFI
28/08/2024;22:00;HENRY FREITAS - TEM CAFÉ
28/08/2024;22:20;ZÉ NETO E CRISTIANO - ALÔ TRANQUEIRA
28/08/2024;22:20;JOÃO BOSCO & VINICIUS  GUSTAVO MIOTO - DOCINHO DE FEST
28/08/2024;22:20;DIEGO E VICTOR HUGO - BEM MAIS QUE EU
28/08/2024;22:20;MATHEUS E KAUAN - ESTABELECIMENTO
28/08/2024;22:20;JORGE & MATEUS - PRA SEMPRE COM VOCÊ
28/08/2024;22:20;GUILHERME E BENUTO  WESLEY SAFADÃO - MILIONÁRIO
28/08/2024;22:20;GUSTTAVO LIMA - ESPETINHO
28/08/2024;22:40;ALOK - HEAR ME NOW (REMIX)
28/08/2024;22:40;MAIARA E MARAÍSA - LIBERA ELA ft. DILSINHO
28/08/2024;22:40;XAND AVIÃO feat SIMONE MENDES - PRIMEIRO PASSO
28/08/2024;22:40;HENRIQUE E JULIANO - CUIDA BEM DELA
28/08/2024;22:40;ISRAEL & RODOLFFO  JOÃO GOMES E DON JUAN - EU NÃO CONTA
28/08/2024;23:00;GUSTTAVO LIMA  HUGO e GUILHERME - TORCE O OLHO
28/08/2024;23:00;GUSTTAVO LIMA feat MATHEUS E KAUAN - MALA DO PORTA MALA
28/08/2024;23:00;TRAVA VEIA - COLO DE MENINA
28/08/2024;23:00;LUAN PEREIRA  MURILO HUFF - FALTA DE QUÊ
28/08/2024;23:00;MARI FERNANDEZ - AMOR IMPOSSIVEL
28/08/2024;23:00;SIMONE MENDES - MULHER FODA
28/08/2024;23:00;LAUANA PRADO - SOMBRA DESCONHECIDA part. ZÉ NETO E CRIS
28/08/2024;23:20;SOLANGE ALMEIDA - NAQUELE MOTEL
28/08/2024;23:20;MATHUES e KAUAN  MC LIVINHO - EFEITO DOMINO
28/08/2024;23:20;NATTAN - DADINHO
28/08/2024;23:20;LUDMILLA feat MARI FERNANDEZ - FALTA DE MIM
28/08/2024;23:20;MATHEUS FERNANDES  LUAN SANTANA - DUAS CAMAS
28/08/2024;23:20;ANA CASTELA - TÔ VOLTANDO
28/08/2024;23:20;ZÉ FELIPE - LUZ DO LUAR
28/08/2024;23:40;DILSINHO - DIFERENTÃO
28/08/2024;23:40;JOÃO GOMES - CORACAO VAQUEIRO
28/08/2024;23:40;ISRAEL & RODOLFFO ft. ANA CASTELA - BOMBONZINHO
28/08/2024;23:40;ZÉ NETO E CRISTIANO - ELA E ELA
28/08/2024;23:40;MATHEUS E KAUAN - IMAGINA A SENTADA
28/08/2024;23:40;MATHEUS & KAUAN - SER HUMANO OU ANJO
29/08/2024;00:00;GUSTTAVO LIMA - BLOQUEADO
29/08/2024;00:00;LUAN SANTANA - ME DESBLOQUEIA AÍ
29/08/2024;00:00;MURILO HUFF  ERIC LAND - CURIOSA
29/08/2024;00:00;DILSINHO feat ANA CASTELA - PASSANDO A MÃO
29/08/2024;00:00;MURILO HUFF - FULANO
29/08/2024;00:00;HENRIQUE E JULIANO - ATÉ A PRÓXIMA VIDA
29/08/2024;00:00;WESLEY SAFADÃO - AMOR OU ESQUEMA
29/08/2024;00:20;DIEGO FACO - GIN DE FRUTA (REMIX)
29/08/2024;00:20;MAIARA e MARAISA - SURTOS
29/08/2024;00:20;SIMONE MENDES - ME ESQUECE POR ENQUANTO
29/08/2024;00:20;MARILIA MENDONCA - TODO MUNDO VAI SOFRER
29/08/2024;00:20;NATTAN - AMOR NA PRAIA
29/08/2024;00:20;IGUINHO E LULINHA - BOA MEMÓRIA (AMAR É DEIXAR IR)
29/08/2024;00:20;RAFA E PIPO MARQUES - ADEUS CABARÉ
29/08/2024;00:40;ISRAEL & RODOLFFO - VOLTOU COM QUEM NÃO VOLTAVA
29/08/2024;00:40;LAUN SANTANA  KEVIN O CHRIS - PEGA ESCANDALOSO
29/08/2024;00:40;MARI FERNANDEZ feat. LUIZA SONZA - DEIXA EU VIVER
29/08/2024;00:40;MARÍLIA MENDONÇA - VOCÊ NEM É TUDO ISSO ft. MAIARA E MA
29/08/2024;00:40;NADSON O FEINHA - SETE MILHÕES
29/08/2024;00:40;WESLEY SAFADÃO - ALÔ AMOR
29/08/2024;00:40;HUMBERTO e RONALDO - PRETINHA GRUILHERME e BENUTO
29/08/2024;01:00;MATHEUS & KAUAN - BASIQUINHO
29/08/2024;01:00;JEFFERSON MORAES - PÉSSIMA HORA
29/08/2024;01:00;GUSTTAVO LIMA - TEMPO DE BEBER
29/08/2024;01:00;JORGE & MATEUS - NAMORANDO COM SAUDADE
29/08/2024;01:00;MARI FERNANDEZ - VAI VIVER
29/08/2024;01:00;ZÉ NETO E CRISTIANO feat ANA CASTELA - FOI INTENSO
29/08/2024;01:00;JORGE E MATEUS - 5 REGRAS
29/08/2024;01:20;GUILHERME E BENUTO feat MAIARA E MARAISA - CORPO SEXY
29/08/2024;01:20;MATHEUS E KAUAN - NÃO ME DESPRENDI
29/08/2024;01:20;ZÉ VAQUEIRO - MARAVILHOSA
29/08/2024;01:20;SORRISO MAROTO E FERRUGEM - ELA
29/08/2024;01:20;CALCINHA PRETA  MAIARA E MARAISA - RELÓGIO DE SAUDADE
29/08/2024;01:20;NATANZINHO LIMA e RAI SAIA RODADA - 5 DA MANHÃ
29/08/2024;01:20;GUSTAVO MIOTO feat MANU BAHTIDÃO - LOVE +18
29/08/2024;01:40;CLAYTON E ROMÁRIO - MORENA
29/08/2024;01:40;HENRIQUE E JULIANO - MINHA CÓPIA ATUAL
29/08/2024;01:40;GUATTAVO LIMA - EX DA SUA VIDA
29/08/2024;01:40;HUGO E GUILHERME  MARÍLIA MENDONÇA - MAL FEITO
29/08/2024;01:40;GUSTAVO MIOTO - EU FUJO
29/08/2024;01:40;MARILIA TAVARES - ÁGUA DE SAL
29/08/2024;01:40;SIMONE MENDES - DOIS TRISTES
29/08/2024;02:00;ISRAEL E RODOLFFO - NÃO DEIXOU DE SE ESQUEMA
29/08/2024;02:00;HITMAKER  ANITTA - SAUDADES
29/08/2024;02:00;ZÉ NETO E CRISTIANO - ALIMENTANDO VONTADE
29/08/2024;02:00;SOLANGE ALMEIDA - SAUDADE NO MUDO
29/08/2024;02:00;ALOK feat BEBE REXHA - DEEP IN YOUR LOVE
29/08/2024;02:00;MATHEUS & KAUAN - CRONÔMETRO
29/08/2024;02:00;THIAGO - FICA
29/08/2024;02:20;JORGE & MATEUS - PAREDES
29/08/2024;02:20;YASMIN SANTOS - NEM A PAU ft. SIMONE MENDES
29/08/2024;02:20;ISRAEL E RODOLFFO - GREVE DE BEIJO
29/08/2024;02:20;LUAN PEREIRA  MURILO HUFF - FALTA DE QUÊ
29/08/2024;02:20;MANU BAHTIDÃO  MARI FERNANDEZ - ABISMO
29/08/2024;02:20;MATHEUS E KAUAN - SOLTO FOGUETE
29/08/2024;02:20;GUSTTAVO LIMA - FALA COMIGO
29/08/2024;02:40;NATTAN e ANA CASTELA - PEGA CABULOSO
29/08/2024;02:40;GUSTTAVO LIMA feat MATHEUS E KAUAN - MALA DO PORTA MALA
29/08/2024;02:40;MARI FERNADEZ - SEM EXPLICAÇÃO
29/08/2024;02:40;ZE NETO E CRISTIANO - ESTADO DECADENTE
29/08/2024;02:40;LUAN SANTANA - SOLTEIROU
29/08/2024;02:40;ALOK - HEAR ME NOW (REMIX)
29/08/2024;02:40;HENRIQUE E JULIANO - SEU PERFIL
29/08/2024;03:00;CLAYTON E ROMÁRIO feat HUGO E GUILHERME - ME ESQUEÇA &
29/08/2024;03:00;MURILO HUFF - PINO DA GRANADA
29/08/2024;03:00;HUGO E GUILHERME feat. JORGE E MATEUS - MEU NÚMERO
29/08/2024;03:00;LAUANA PRADO - CORAÇÃO SERTANEJO & ONDE HAJA SOL
29/08/2024;03:00;GUSTTAVO LIMA  MURILO HUFF - CEP NOVO
29/08/2024;03:00;MAIARA E MARAÍSA - AMANDO O INIMIGO
29/08/2024;03:00;CLAYTON & ROMÁRIO part. LUAN SANTANA - MASTER NAMORANDO
29/08/2024;03:20;NADSON O FERINHA - POSTA AÍ
29/08/2024;03:20;JORGE E MATEUS - VOGAIS E CONSOANTES
29/08/2024;03:20;ISRAEL & RODOLFFO - GUARDANAPO BORRADO
29/08/2024;03:20;DIEGO e VICTOR HUGO  MENOS É MAIS - PELICULA DE VIDRO
29/08/2024;03:20;XAND AVIÃO feat SIMONE MENDES - PRIMEIRO PASSO
29/08/2024;03:20;CAT DEALERS - OH! CHUVA (REMIX)
29/08/2024;03:20;MURILO HUFF feat. WESLEY SAFADÃO - QUEM TÁ PEGANDO
29/08/2024;03:40;GUSTTAVO LIMA feat BRUNO E MARRONE - RELAÇÃO ERRADA
29/08/2024;03:40;WESLEY SAFADÃO - SE VOCÊ DEIXAR
29/08/2024;03:40;MATHEUS FERNANDES  LEO SANTANA - BOTADA À LUZ DE VELA
29/08/2024;03:40;NADSON O FEINHA - SETE MILHÕES
29/08/2024;03:40;SIMONE MENDES - ERRO GOSTOSO
29/08/2024;03:40;GUSTTAVO LIMA - DECLARAÇÃO DE AMOR
29/08/2024;03:40;VITORIA FREITAS - OLHA NOS MEUS OLHOS
29/08/2024;04:00;MATHEUS E KAUAN - SOLTEIRO TAMBÉM AMAM
29/08/2024;04:00;ZÉ NETO E CRISTIANO - ALÔ AMBEV
29/08/2024;04:00;WESLEY SAFADÃO e MARCIA FELIPE - TENTATIVAS EM VÃO
29/08/2024;04:00;PEDRO SAMPAIO - POCPOC
29/08/2024;04:00;MÁRCIA FELLIPE - A MULHER MAIS FODA DO BRASIL
29/08/2024;04:00;JORGE & MATEUS - DÓI
29/08/2024;04:00;HENRIQUE E JULIANO - ATÉ A PRÓXIMA VIDA
29/08/2024;04:20;LUAN SANTANA - ME DESBLOQUEIA AÍ
29/08/2024;04:20;GUILHERME e BENUTO - DE EU PRA EU
29/08/2024;04:20;JOÃO BOSCO & VINICIUS  GUSTAVO MIOTO - DOCINHO DE FEST
29/08/2024;04:20;DIEGO FACO - GIN DE FRUTA (REMIX)
29/08/2024;04:20;DIEGO E VICTOR HUGO - BEM MAIS QUE EU
29/08/2024;04:20;MARI FERNANDEZ - VAI DOER MAIS
29/08/2024;04:20;LUAN SANTANA feat ANA CASTELA - DEJA VU
29/08/2024;04:40;JORGE E MATEUS - DO JEITO QUE TÁ NÃO DÁ
29/08/2024;04:40;MATHEUS E KAUAN - ESTABELECIMENTO
29/08/2024;04:40;MATHEUS & KAUAN - PRIVACIDADE
29/08/2024;04:40;A7S feat ALOK - MONSTER
29/08/2024;04:40;MARÍLIA MENDONÇA - VOCÊ NEM É TUDO ISSO ft. MAIARA E MA
29/08/2024;04:40;CALCINHA PRETA  MAIARA E MARAISA - RELÓGIO DE SAUDADE
29/08/2024;04:40;MARILIA TAVARES - ÁGUA DE SAL
29/08/2024;05:00;RAFA E PIPO MARQUES - ADEUS CABARÉ
